Indiana State, -1 ,Southern Illinois,20250306,142202
Missouri State, 5.5 ,Illinois State,20250306,142202
San Diego, 1.5 ,Pacific,20250306,142202
Georgia Southern, -2.5 ,Georgia State,20250306,142202
Florida Atlantic, 4.5 ,UAB,20250306,142202
Tulane, 4.5 ,East Carolina,20250306,142202
Niagara, 4.5 ,Saint Peter's,20250306,142202
Fairfield, 8.5 ,Siena,20250306,142202
Canisius, 8.5 ,Rider,20250306,142202
Sacred Heart, 2.5 ,Manhattan,20250306,142202
Mount St. Mary's, 8.5 ,Quinnipiac,20250306,142202
Merrimack, 1 ,Marist,20250306,142202
Evansville, 4.5 ,Murray State,20250306,142202
Purdue Fort Wayne, 1.5 ,Youngstown State,20250306,142202
Tennessee-Martin, 4.5 ,Little Rock,20250306,142202
Lafayette, 4.5 ,American,20250306,142202
Kansas City, 2.5 ,Omaha,20250306,142202
Army, 7.5 ,Colgate,20250306,142202
Navy, 1.5 ,Boston University,20250306,142202
Loyola Maryland, 7.5 ,Bucknell,20250306,142202
Jacksonville, 5.5 ,North Alabama,20250306,142202
UTEP, 2.5 ,Sam Houston,20250306,142202
New Mexico State, 4.5 ,Louisiana Tech,20250306,142202
Liberty, 1.5 ,Middle Tennessee,20250306,142202
Norfolk State, -4.5 ,Howard,20250306,142202
Maryland-Eastern Shore, 11.5 ,Delaware State,20250306,142202
North Carolina Central, 9.5 ,South Carolina State,20250306,142202
Florida International, 6.5 ,Western Kentucky,20250306,142202
Wichita State, -1 ,Rice,20250306,142202
Utah Valley, -3.5 ,Abilene Christian,20250306,142202
Michigan State, -6.5 ,Iowa,20250306,142202
Oakland, 6.5 ,Milwaukee,20250306,142202
Northern Kentucky, 3.5 ,Cleveland State,20250306,142202
Wright State, 6.5 ,Robert Morris,20250306,142202
Jackson State, -9.5 ,Arkansas-Pine Bluff,20250306,142202
Morgan State, -4.5 ,Coppin State,20250306,142202
Queens University, 9.5 ,Lipscomb,20250306,142202
Seattle, -6.5 ,Southern Utah,20250306,142202
Old Dominion, 4.5 ,Texas State,20250306,142202
Alcorn State, -18.5 ,Mississippi Valley State,20250306,142202
UC Irvine, -7.5 ,UC Davis,20250306,142202
Charlotte, 14.5 ,North Texas,20250306,142202
Utah Tech, 16.5 ,Grand Canyon,20250306,142202
Alabama State, 5.5 ,Southern University,20250306,142202
Hawai'i, 1.5 ,Cal State Bakersfield,20250306,142202
Valparaiso, 3.5 ,UIC,20250306,142202
Lindenwood, 4.5 ,Tennessee State,20250306,142202
Denver, 9.5 ,St. Thomas,20250306,142202
Alabama A&M, 5.5 ,Grambling State,20250306,142202
Cal State Fullerton, 14.5 ,Cal Poly,20250306,142202
Cal State Northridge, -1.5 ,UC Riverside,20250306,142202
Tarleton State, 7.5 ,California Baptist,20250306,142202
Long Beach State, 23.5 ,UC San Diego,20250306,142202
