Brown, -1 ,Harvard,20250228,142057
Yale, -9.5 ,Dartmouth,20250228,142057
Central Michigan, -2.5 ,Eastern Michigan,20250228,142057
Iona, -1.5 ,Niagara,20250228,142057
Marist, 1.5 ,Sacred Heart,20250228,142057
Davidson, 15.5 ,VCU,20250228,142057
Mount St. Mary's, -2.5 ,Fairfield,20250228,142057
Manhattan, -5.5 ,Canisius,20250228,142057
Saint Peter's, 9.5 ,Quinnipiac,20250228,142057
Penn, 8.5 ,Cornell,20250228,142057
Princeton, -4.5 ,Columbia,20250228,142057
Rider, 9.5 ,Merrimack,20250228,142057
Old Dominion, 1.5 ,Coastal Carolina,20250228,142057
Arkansas State, -16.5 ,Louisiana-Monroe,20250228,142057
James Madison, 1 ,Texas State,20250228,142057
Georgia State, 4.5 ,Georgia Southern,20250228,142057
Louisiana, 12.5 ,South Alabama,20250228,142057
UCLA, 5.5 ,Purdue,20250228,142057
Troy, -9.5 ,Southern Miss,20250228,142057
Appalachian State, 2.5 ,Marshall,20250228,142057
Iowa, 4.5 ,Northwestern,20250228,142057
Kent State, 3.5 ,Akron,20250228,142057
Nevada, -2.5 ,UNLV,20250228,142057
UC Riverside,NL,Hawai'i,20250228,142057
