Utah, 19.5 ,Houston,20250122,142018
Furman, -8.5 ,VMI,20250122,142018
Army, -1 ,Holy Cross,20250122,142018
Robert Morris, 2.5 ,Youngstown State,20250122,142018
George Washington, 1 ,Massachusetts,20250122,142018
South Florida, -1.5 ,Charlotte,20250122,142018
James Madison, -4.5 ,Old Dominion,20250122,142018
Coastal Carolina, 6 ,Georgia Southern,20250122,142018
Citadel, 17 ,Wofford,20250122,142018
Western Carolina, 15 ,East Tennessee State,20250122,142018
Kansas, -6.5 ,TCU,20250122,142018
Xavier, 8 ,St. John's,20250122,142018
Indiana, 6.5 ,Northwestern,20250122,142018
Florida, -11 ,South Carolina,20250122,142018
Detroit, 14.5 ,Cleveland State,20250122,142018
IU Indy, -1.5 ,Green Bay,20250122,142018
Milwaukee, 1.5 ,Wright State,20250122,142018
Purdue Fort Wayne, 1 ,Oakland,20250122,142018
Mercer, 9 ,UNCG,20250122,142018
Syracuse, 14.5 ,Clemson,20250122,142018
Virginia Tech, 5.5 ,Georgia Tech,20250122,142018
Murray State, 1 ,Southern Illinois,20250122,142018
High Point, -14 ,USC Upstate,20250122,142018
Lafayette, 2 ,Loyola Maryland,20250122,142018
Lehigh, 6.5 ,American,20250122,142018
Boston, 1 ,Navy,20250122,142018
Longwood, 2.5 ,Radford,20250122,142018
UNC Asheville, -1 ,Gardner-Webb,20250122,142018
Valparaiso, 14 ,Drake,20250122,142018
Charleston Southern, 2 ,Presbyterian,20250122,142018
Temple, 9.5 ,North Texas,20250122,142018
La Salle, 10.5 ,Saint Louis,20250122,142018
UIC, -4.5 ,Evansville,20250122,142018
Fordham, 9.5 ,Loyola Chicago,20250122,142018
Boise State, 1 ,Colorado State,20250122,142018
USC, 6 ,Nebraska,20250122,142018
Georgia, 1.5 ,Arkansas,20250122,142018
Texas A&M, 3 ,Ole Miss,20250122,142018
Kansas State, 12 ,Baylor,20250122,142018
Florida State, -2 ,California,20250122,142018
Nevada, 6 ,Utah State,20250122,142018
San Diego State, -13 ,Air Force,20250122,142018
Miami, 10 ,Stanford,20250122,142018
Denver,NL,Oral Roberts,20250122,142018
Samford,NL,Chattanooga,20250122,142018
Texas State,NL,Louisiana-Lafayette,20250122,142018
